104;0;96;205;land;false;forest;1
105;0;99;65;land;false;mountain;1
106;0;99;170;land;false;forest;6
107;0;105;95;land;false;mountain;1
108;0;105;145;land;true;mountain;1
109;0;105;200;land;false;forest;1
110;0;108;165;land;false;plains;6
111;0;111;25;land;false;forest;1
112;0;111;80;land;false;urban;1
113;0;111;130;land;true;hills;1
114;0;114;45;land;false;plains;6
115;0;114;90;land;false;forest;1
116;0;117;10;land;false;forest;1
117;0;117;55;land;false;forest;1
118;0;120;20;land;false;hills;1
119;0;120;75;land;false;forest;1
120;0;123;40;land;true;mountain;1
121;0;123;190;land;false;forest;1
122;0;126;5;land;false;forest;1
123;0;126;155;land;false;forest;1
124;0;126;210;land;false;plains;6
125;0;129;70;land;false;forest;1
126;0;129;175;land;true;plains;1
127;0;129;220;land;false;plains;1
128;0;132;35;land;false;forest;1
129;0;132;185;land;false;plains;1
130;0;135;0;land;false;forest;1
131;0;135;150;land;false;plains;1
132;0;135;205;land;false;forest;1
133;0;138;170;land;false;forest;1
134;0;141;85;land;false;plains;6
135;0;144;200;land;true;urban;1
136;0;147;15;land;false;forest;1
137;0;147;165;land;false;forest;1
138;0;150;25;land;true;plains;3
139;0;150;130;land;false;forest;1
140;0;153;195;land;false;forest;1
141;0;156;160;land;true;plains;1
142;0;156;215;land;false;mountain;1
143;0;159;75;land;false;forest;1
144;0;159;225;land;false;forest;1
145;0;162;40;land;false;forest;1
146;0;162;145;land;false;forest;1
147;0;162;190;land;false;forest;1
148;0;165;5;land;false;forest;1
149;0;165;155;land;false;forest;1
150;0;168;175;land;true;plains;1
151;0;171;35;land;false;forest;1
152;0;171;140;land;false;forest;1
153;0;174;0;land;false;mountain;1
154;0;174;205;land;false;forest;1
155;0;177;20;land;false;plains;6
156;0;177;65;land;false;marsh;1
157;0;177;170;land;true;plains;3
158;0;180;30;land;false;mountain;1
159;0;180;85;land;false;forest;1
160;0;180;135;land;false;plains;1
161;0;183;50;land;false;forest;1
162;0;186;15;land;false;forest;1
163;0;186;220;land;true;forest;1
164;0;189;80;land;false;forest;6
165;0;189;185;land;false;forest;1
166;0;192;45;land;true;mountain;1
167;0;192;150;land;false;plains;6
168;0;195;10;land;true;forest;5
169;0;195;160;land;true;mountain;1
170;0;198;75;land;false;forest;1
171;0;198;180;land;false;forest;1
172;0;201;40;land;true;forest;1
173;0;201;145;land;false;plains;6
174;0;204;5;land;false;forest;1
175;0;204;210;land;true;mountain;1
176;0;207;25;land;true;plains;1
177;0;210;35;land;false;plains;1
178;0;210;90;land;true;plains;1
179;1;0;10;land;false;plains;6
180;1;0;160;land;false;forest;1
181;1;0;215;land;false;forest;6
182;1;0;236;sea;true;ocean;0
183;1;2;244;sea;true;ocean;0
184;1;3;75;land;true;plains;1
185;1;3;180;land;false;plains;1
186;1;4;232;sea;false;ocean;0
187;1;6;40;land;false;plains;1
188;1;6;95;land;false;marsh;1
189;1;6;145;land;false;plains;1
190;1;6;240;sea;false;ocean;0
191;1;8;248;sea;false;ocean;0
192;1;9;5;land;false;mountain;1
193;1;10;236;sea;true;ocean;0
194;1;12;25;land;true;plains;1
195;1;12;70;land;false;plains;1
196;1;12;175;land;false;plains;1
197;1;12;244;sea;true;ocean;0
198;1;14;232;sea;true;ocean;0
199;1;15;35;land;false;forest;1
200;1;15;90;land;false;forest;6
201;1;15;140;land;false;forest;6
202;1;15;240;sea;true;ocean;0
203;1;17;248;sea;false;ocean;0
204;1;18;0;land;false;forest;1
205;1;18;55;land;false;plains;1
206;1;18;205;land;false;forest;1
207;1;19;244;sea;false;ocean;0
208;1;20;232;sea;false;ocean;0
209;1;21;20;land;false;plains;1
210;1;21;170;land;false;mountain;6
211;1;21;225;land;false;forest;1
212;1;22;240;sea;false;ocean;0
213;1;23;248;sea;false;ocean;0
214;1;24;85;land;true;marsh;1
215;1;24;190;land;false;forest;1
216;1;24;236;sea;false;ocean;0
217;1;25;244;sea;false;ocean;0
218;1;27;50;land;false;plains;1
219;1;27;155;land;false;plains;1
220;1;27;200;land;false;hills;1
221;1;27;232;sea;false;ocean;0
222;1;28;240;sea;false;ocean;0
223;1;29;248;sea;false;ocean;0
224;1;30;165;land;false;forest;1
225;1;30;220;land;false;hills;1
226;1;31;236;sea;false;ocean;0
227;1;32;244;sea;true;ocean;0
228;1;33;130;land;false;forest;6
229;1;33;185;land;false;forest;6
230;1;33;232;sea;false;ocean;0
231;1;34;240;sea;false;ocean;0
232;1;36;45;land;false;forest;6
233;1;36;150;land;false;plains;1
234;1;36;248;sea;false;ocean;0
235;1;37;236;sea;false;ocean;0
236;1;38;244;sea;false;ocean;0
237;1;39;10;land;false;forest;1
238;1;39;215;land;false;plains;1
239;1;39;232;sea;false;ocean;0
240;1;42;30;land;false;forest;1
241;1;42;180;land;false;forest;1
242;1;45;40;land;false;forest;6
243;1;45;95;land;true;plains;1
244;1;48;5;land;false;plains;6
245;1;48;60;land;false;plains;6
246;1;48;210;land;false;plains;1
247;1;51;25;land;false;forest;1
248;1;51;175;land;true;hills;1
249;1;54;90;land;false;forest;1
250;1;57;55;land;false;mountain;6
251;1;57;160;land;false;plains;1
252;1;57;205;land;false;forest;1
253;1;60;20;land;false;forest;1
254;1;60;170;land;false;forest;6
255;1;63;85;land;false;forest;1
256;1;63;135;land;true;mountain;1
257;1;63;190;land;true;hills;1
258;1;66;155;land;false;forest;6
259;1;69;15;land;false;forest;1
260;1;69;70;land;false;plains;1
261;1;69;220;land;false;plains;1
262;1;72;35;land;false;plains;1
263;1;72;80;land;false;plains;6
264;1;72;185;land;false;forest;6
265;1;75;0;land;false;plains;1
266;1;75;150;land;false;forest;1
267;1;78;65;land;false;plains;1
268;1;78;215;land;false;plains;1
269;1;81;30;land;false;forest;6
270;1;84;95;land;false;forest;1
271;1;84;145;land;false;urban;1
272;1;84;200;land;false;forest;1
273;1;87;165;land;false;marsh;1
274;1;87;210;land;false;forest;6
275;1;90;25;land;false;urban;1
276;1;93;90;land;false;plains;6
277;1;93;140;land;false;forest;1
278;1;93;195;land;false;plains;1
279;1;96;55;land;false;forest;1
280;1;96;160;land;false;hills;1
281;1;99;20;land;true;plains;1
282;1;99;75;land;false;plains;1
283;1;99;225;land;false;plains;1
284;1;102;40;land;false;forest;1
285;1;102;85;land;true;plains;1
286;1;102;190;land;true;plains;1
287;1;105;5;land;false;forest;1
288;1;105;50;land;false;forest;1
289;1;108;15;land;false;hills;1
290;1;108;70;land;true;urban;1
291;1;111;35;land;true;plains;1
292;1;111;185;land;false;forest;1
293;1;114;0;land;false;hills;6
294;1;114;150;land;false;forest;6
295;1;114;205;land;false;hills;6
296;1;117;65;land;false;forest;1
297;1;117;170;land;false;forest;1
298;1;120;30;land;false;forest;1
299;1;120;135;land;false;plains;1
300;1;123;95;land;true;plains;1
301;1;123;145;land;false;forest;1
302;1;123;200;land;false;forest;1
303;1;126;60;land;false;plains;1
304;1;126;165;land;false;plains;1
305;1;129;25;land;true;hills;1
306;1;129;80;land;false;plains;6
307;1;129;130;land;false;forest;6
308;1;132;45;land;false;plains;1
309;1;132;90;land;false;plains;1
310;1;132;195;land;false;plains;1
311;1;135;10;land;false;plains;1
312;1;135;55;land;false;forest;1
313;1;135;160;land;false;plains;6
314;1;138;20;land;false;forest;1
315;1;138;75;land;false;forest;1
316;1;138;225;land;true;plains;1
317;1;141;40;land;true;forest;1
318;1;141;190;land;false;forest;1
319;1;144;155;land;true;urban;1
320;1;147;70;land;false;plains;1
321;1;147;175;land;false;hills;6
322;1;147;220;land;false;forest;1
323;1;150;35;land;false;forest;6
324;1;150;140;land;false;plains;1
325;1;150;185;land;false;forest;1
326;1;153;0;land;false;forest;1
327;1;153;150;land;false;plains;6
328;1;153;205;land;false;plains;1
329;1;156;65;land;false;forest;6
330;1;156;170;land;true;urban;1
331;1;159;135;land;false;hills;1
332;1;162;50;land;false;plains;6
333;1;162;95;land;false;forest;1
334;1;165;15;land;false;plains;1
335;1;165;60;land;false;forest;6
336;1;168;25;land;false;forest;6
337;1;168;80;land;false;forest;1
338;1;171;195;land;false;forest;6
339;1;173;10;land;true;plains;2
340;1;174;10;land;true;marsh;1
341;1;174;215;land;false;plains;1
342;1;177;75;land;false;forest;1
343;1;177;180;land;true;urban;1
344;1;177;225;land;false;plains;1
345;1;180;40;land;true;plains;3
346;1;180;145;land;false;forest;6
347;1;180;190;land;false;forest;6
348;1;183;5;land;false;forest;1
349;1;183;210;land;false;plains;1
350;1;186;70;land;false;plains;1
351;1;186;175;land;false;plains;1
352;1;189;35;land;false;forest;1
353;1;189;90;land;false;forest;1
354;1;189;140;land;false;forest;1
355;1;192;0;land;false;forest;6
356;1;192;55;land;false;urban;1
357;1;192;205;land;false;hills;6
358;1;195;20;land;false;plains;6
359;1;195;65;land;true;plains;1
360;1;195;170;land;false;plains;1
361;1;198;85;land;false;forest;1
362;1;198;135;land;false;forest;1
363;1;201;50;land;false;plains;1
364;1;201;200;land;true;plains;1
365;1;204;15;land;false;forest;1
366;1;204;165;land;false;forest;1
367;1;204;220;land;false;plains;1
368;1;207;80;land;false;forest;6
369;1;207;130;land;false;forest;6
370;1;207;185;land;false;plains;1
371;1;210;45;land;false;plains;1
372;1;210;150;land;true;plains;1
373;1;210;195;land;false;desert;5
374;2;0;20;land;false;plains;1
375;2;0;65;land;false;plains;6
376;2;0;240;sea;true;ocean;0
377;2;2;248;sea;true;ocean;0
378;2;3;30;land;false;urban;1
379;2;3;85;land;false;plains;1
380;2;3;135;land;false;plains;1
381;2;4;236;sea;false;ocean;0
382;2;6;50;land;false;hills;1
383;2;6;200;land;false;urban;1
384;2;6;244;sea;true;ocean;0
385;2;8;232;sea;false;ocean;0
386;2;9;15;land;false;forest;1
387;2;9;165;land;false;plains;1
388;2;10;240;sea;true;ocean;0
389;2;12;80;land;false;hills;1
390;2;12;130;land;false;forest;1
391;2;12;185;land;false;plains;1
392;2;12;248;sea;true;ocean;0
393;2;14;236;sea;true;ocean;0
394;2;15;150;land;false;plains;1
395;2;15;244;sea;true;ocean;0
396;2;17;232;sea;false;ocean;0
397;2;18;10;land;false;desert;6
398;2;18;160;land;false;plains;1
399;2;18;215;land;false;plains;1
400;2;19;248;sea;true;ocean;0
401;2;20;236;sea;true;ocean;0
402;2;21;75;land;false;forest;1
403;2;21;180;land;false;forest;1
404;2;22;244;sea;false;ocean;0
405;2;23;232;sea;false;ocean;0
406;2;24;40;land;false;plains;1
407;2;24;145;land;false;plains;1
408;2;24;240;sea;false;ocean;0
409;2;27;5;land;false;forest;1
410;2;27;210;land;false;hills;1
411;2;27;236;sea;false;ocean;0
412;2;28;244;sea;false;ocean;0
413;2;29;232;sea;true;ocean;0
414;2;30;25;land;false;forest;1
415;2;31;240;sea;false;ocean;0
416;2;32;248;sea;true;ocean;0
417;2;33;35;land;false;hills;6
418;2;33;90;land;false;forest;1
419;2;33;140;land;false;forest;1
420;2;33;236;sea;false;ocean;0
421;2;34;244;sea;false;ocean;0
422;2;36;0;land;false;forest;1
423;2;36;55;land;false;plains;1
424;2;36;232;sea;false;ocean;0
425;2;37;240;sea;false;ocean;0
426;2;38;248;sea;false;ocean;0
427;2;39;20;land;false;forest;1
428;2;39;170;land;false;plains;1
429;2;39;225;land;true;desert;6
430;2;39;236;sea;false;ocean;0
431;2;42;85;land;false;hills;1
432;2;42;135;land;false;plains;1
433;2;42;190;land;false;desert;6
434;2;45;50;land;false;forest;1
435;2;51;80;land;false;hills;6
436;2;51;130;land;false;plains;1
437;2;51;185;land;false;plains;1
438;2;54;45;land;false;forest;1
439;2;57;10;land;false;forest;1
440;2;57;65;land;true;desert;6
441;2;57;215;land;false;plains;1
442;2;60;30;land;false;desert;6
443;2;60;75;land;false;forest;1
444;2;60;180;land;false;forest;1
445;2;63;40;land;true;plains;1
446;2;63;95;land;false;plains;1
447;2;63;145;land;false;hills;1
448;2;66;5;land;false;hills;6
449;2;66;60;land;false;forest;1
450;2;66;210;land;true;plains;1
451;2;69;25;land;false;plains;1
452;2;69;175;land;false;plains;1
453;2;72;90;land;false;plains;1
454;2;72;140;land;false;plains;1
455;2;72;195;land;true;forest;2
456;2;75;55;land;false;plains;1
457;2;75;160;land;false;forest;2
458;2;75;205;land;false;plains;1
459;2;78;20;land;false;plains;1
460;2;78;170;land;false;urban;1
461;2;78;225;land;false;forest;1
462;2;81;135;land;false;plains;6
463;2;81;190;land;false;urban;1
464;2;84;50;land;false;hills;6
465;2;84;155;land;false;plains;1
466;2;87;15;land;false;plains;1
467;2;87;220;land;false;plains;1
468;2;90;35;land;false;plains;1
469;2;90;185;land;false;plains;1
470;2;93;0;land;true;hills;2
471;2;93;150;land;false;forest;1
472;2;96;10;land;false;forest;1
473;2;99;180;land;false;desert;6
474;2;102;95;land;false;plains;1
475;2;102;145;land;false;forest;1
476;2;105;60;land;false;forest;1
477;2;105;165;land;false;urban;1
478;2;108;25;land;false;plains;1
479;2;111;90;land;false;urban;1
480;2;111;195;land;false;plains;2
481;2;114;55;land;false;urban;1
482;2;114;160;land;false;mountain;6
483;2;117;20;land;false;plains;1
484;2;117;75;land;false;hills;1
485;2;117;225;land;false;plains;6
486;2;120;40;land;false;mountain;1
487;2;120;85;land;false;plains;1
488;2;120;190;land;false;forest;1
489;2;123;50;land;false;plains;1
490;2;123;155;land;false;urban;1
491;2;126;15;land;false;plains;1
492;2;126;70;land;false;plains;1
493;2;129;35;land;false;forest;2
494;2;129;185;land;false;forest;1
495;2;132;0;land;false;plains;1
496;2;132;150;land;false;plains;6
497;2;132;205;land;false;forest;1
498;2;135;65;land;false;forest;1
499;2;135;215;land;false;plains;1
500;2;138;180;land;false;marsh;1
501;2;141;95;land;false;plains;1
502;2;141;145;land;false;forest;1
503;2;144;60;land;false;plains;1
504;2;144;165;land;false;hills;1
505;2;147;25;land;true;hills;1
506;2;147;80;land;false;forest;1
507;2;147;130;land;true;forest;1
508;2;150;45;land;false;hills;1
509;2;150;90;land;false;plains;1
510;2;150;195;land;false;desert;6
511;2;153;55;land;false;plains;1
512;2;153;160;land;false;plains;1
513;2;156;20;land;false;plains;1
514;2;156;75;land;false;hills;1
515;2;156;225;land;false;plains;1
516;2;159;40;land;false;plains;1
517;2;159;190;land;false;plains;1
518;2;162;5;land;false;plains;1
519;2;165;70;land;false;desert;6
520;2;165;175;land;false;forest;1
521;2;165;220;land;false;hills;6
522;2;168;140;land;false;plains;1
523;2;168;185;land;false;forest;1
524;2;171;0;land;false;plains;1
525;2;171;150;land;false;marsh;1
526;2;171;205;land;false;forest;1
527;2;174;65;land;false;plains;1
528;2;174;170;land;false;hills;1
529;2;177;30;land;false;forest;1
530;2;177;85;land;false;hills;1
531;2;180;95;land;false;forest;6
532;2;183;60;land;true;forest;1
533;2;183;165;land;true;plains;1
534;2;186;80;land;false;plains;1
535;2;186;130;land;false;forest;1
536;2;189;45;land;false;forest;1
537;2;189;195;land;false;plains;1
538;2;192;160;land;false;hills;1
539;2;192;215;land;false;plains;1
540;2;195;225;land;true;plains;1
541;2;198;40;land;false;desert;6
542;2;198;145;land;false;plains;1
543;2;198;190;land;false;plains;1
544;2;201;5;land;false;plains;1
545;2;201;155;land;false;forest;1
546;2;201;210;land;false;mountain;1
547;2;204;70;land;false;plains;1
548;2;204;175;land;false;plains;1
549;2;207;35;land;false;forest;1
550;2;207;90;land;false;plains;1
551;2;207;140;land;false;forest;1
552;2;210;0;land;false;urban;1
553;2;210;55;land;false;plains;1
554;2;210;205;land;false;plains;1
555;3;0;75;land;false;mountain;1
556;3;0;180;land;true;hills;1
557;3;0;225;land;false;forest;1
558;3;0;244;sea;true;ocean;0
559;3;2;232;sea;true;ocean;0
560;3;3;40;land;false;forest;1
561;3;3;145;land;false;hills;1
562;3;4;240;sea;true;ocean;0
563;3;6;5;land;false;hills;2
564;3;6;210;land;false;hills;1
565;3;6;248;sea;true;ocean;0
566;3;8;236;sea;false;ocean;0
567;3;9;70;land;false;forest;2
568;3;9;175;land;false;plains;1
569;3;10;244;sea;true;ocean;0
570;3;12;35;land;false;forest;2
571;3;12;90;land;false;hills;1
572;3;12;140;land;false;plains;1
573;3;12;232;sea;true;ocean;0
574;3;14;240;sea;true;ocean;0
575;3;15;0;land;true;mountain;2
576;3;15;205;land;false;mountain;1
577;3;15;248;sea;false;ocean;0
578;3;17;236;sea;false;ocean;0
579;3;18;20;land;false;hills;1
580;3;18;65;land;true;desert;6
581;3;19;232;sea;true;ocean;0
582;3;20;240;sea;false;ocean;0
583;3;21;30;land;false;desert;6
584;3;21;85;land;false;plains;1
585;3;21;135;land;false;forest;1
586;3;22;248;sea;false;ocean;0
587;3;23;236;sea;false;ocean;0
588;3;23;240;sea;false;ocean;0
589;3;24;50;land;false;plains;1
590;3;24;200;land;false;forest;1
591;3;24;244;sea;false;ocean;0
592;3;25;232;sea;false;ocean;0
593;3;27;15;land;true;plains;1
594;3;27;165;land;false;plains;1
595;3;27;220;land;false;forest;1
596;3;27;240;sea;true;ocean;0
597;3;28;248;sea;false;ocean;0
598;3;29;236;sea;true;ocean;0
599;3;30;130;land;false;forest;2
600;3;31;244;sea;false;ocean;0
601;3;33;45;land;false;mountain;1
602;3;33;150;land;false;forest;1
603;3;33;195;land;false;plains;2
604;3;33;240;sea;false;ocean;0
605;3;34;248;sea;false;ocean;0
606;3;36;10;land;false;plains;1
607;3;36;160;land;true;desert;6
608;3;36;236;sea;false;ocean;0
609;3;37;244;sea;false;ocean;0
610;3;38;232;sea;false;ocean;0
611;3;39;180;land;false;plains;1
612;3;39;240;sea;false;ocean;0
613;3;42;40;land;false;forest;1
614;3;42;95;land;false;plains;1
615;3;42;145;land;true;hills;3
616;3;45;5;land;false;plains;1
617;3;45;60;land;false;mountain;7
618;3;45;210;land;false;mountain;1
619;3;48;25;land;false;hills;7
620;3;48;70;land;false;plains;1
621;3;48;175;land;false;mountain;1
622;3;51;90;land;true;plains;1
623;3;51;140;land;false;mountain;1
624;3;54;0;land;false;plains;2
625;3;54;55;land;false;forest;1
626;3;57;20;land;false;hills;1
627;3;57;225;land;false;hills;6
628;3;63;50;land;false;forest;1
629;3;63;155;land;false;hills;1
630;3;63;200;land;false;plains;1
631;3;66;15;land;false;mountain;1
632;3;66;165;land;false;plains;1
633;3;66;220;land;false;hills;1
634;3;69;80;land;false;mountain;1
635;3;69;185;land;false;hills;7
636;3;72;45;land;false;mountain;1
637;3;72;150;land;false;plains;1
638;3;75;65;land;false;forest;6
639;3;75;215;land;false;plains;1
640;3;78;30;land;true;hills;2
641;3;78;75;land;false;hills;1
642;3;78;180;land;false;plains;1
643;3;81;40;land;false;plains;1
644;3;81;95;land;false;plains;6
645;3;81;145;land;false;plains;1
646;3;84;60;land;false;plains;1
647;3;84;210;land;false;plains;1
648;3;87;25;land;false;mountain;1
649;3;87;175;land;false;plains;1
650;3;90;90;land;true;plains;1
651;3;90;140;land;false;forest;1
652;3;90;195;land;false;plains;2
653;3;93;55;land;false;mountain;1
654;3;93;160;land;false;plains;2
655;3;93;205;land;false;urban;1
656;3;96;20;land;false;mountain;1
657;3;96;170;land;false;hills;1
658;3;96;225;land;false;plains;2
659;3;99;85;land;false;hills;1
660;3;99;90;land;false;forest;5
661;3;99;135;land;false;hills;1
662;3;102;50;land;false;plains;1
663;3;102;155;land;true;plains;1
664;3;105;15;land;false;forest;1
665;3;105;70;land;false;forest;2
666;3;108;35;land;false;forest;2
667;3;108;80;land;false;hills;1
668;3;108;185;land;true;plains;1
669;3;111;0;land;false;forest;2
670;3;111;45;land;false;mountain;1
671;3;114;10;land;false;plains;1
672;3;114;65;land;false;forest;2
673;3;117;30;land;false;mountain;2
674;3;117;180;land;false;mountain;1
675;3;120;95;land;false;plains;1
676;3;120;145;land;false;forest;1
677;3;123;60;land;false;plains;1
678;3;123;165;land;false;forest;2
679;3;123;210;land;false;plains;1
680;3;126;25;land;true;mountain;1
681;3;126;130;land;false;forest;2
682;3;129;90;land;true;hills;1
683;3;129;195;land;false;plains;2
684;3;132;55;land;true;plains;1
685;3;132;160;land;false;hills;2
686;3;135;20;land;false;plains;1
687;3;135;75;land;true;hills;1
688;3;135;225;land;false;hills;6
689;3;138;40;land;false;hills;1
690;3;138;85;land;false;mountain;1
691;3;138;190;land;false;forest;1
692;3;141;5;land;false;forest;1
693;3;141;50;land;false;plains;1
694;3;141;155;land;false;plains;1
695;3;141;209;land;false;forest;1
696;3;144;70;land;false;mountain;2
697;3;147;35;land;false;hills;2
698;3;147;185;land;false;plains;1
699;3;150;0;land;false;plains;2
700;3;150;150;land;false;plains;1
701;3;150;205;land;false;mountain;1
702;3;153;65;land;false;plains;6
703;3;153;170;land;true;urban;1
704;3;153;215;land;false;plains;1
705;3;156;30;land;false;hills;1
706;3;156;135;land;true;forest;1
707;3;156;180;land;false;plains;1
708;3;159;95;land;false;plains;1
709;3;159;145;land;false;plains;1
710;3;159;200;land;true;mountain;1
711;3;165;25;land;false;plains;1
712;3;165;130;land;false;plains;2
713;3;168;90;land;true;marsh;1
714;3;168;195;land;false;forest;2
715;3;171;10;land;false;plains;1
716;3;171;160;land;false;hills;6
717;3;174;20;land;false;plains;1
718;3;174;75;land;false;forest;1
719;3;174;225;land;false;desert;6
720;3;177;190;land;true;plains;6
721;3;180;5;land;true;forest;1
722;3;180;155;land;false;plains;6
723;3;180;210;land;false;hills;1
724;3;183;70;land;true;forest;2
725;3;183;175;land;false;plains;1
726;3;186;35;land;false;forest;2
727;3;186;140;land;false;mountain;1
728;3;186;185;land;false;plains;1
729;3;189;0;land;false;mountain;2
730;3;189;150;land;false;plains;1
731;3;192;65;land;false;plains;2
732;3;192;170;land;false;hills;1
733;3;195;85;land;false;plains;1
734;3;198;50;land;false;mountain;1
735;3;198;95;land;true;plains;7
736;3;201;15;land;false;plains;1
737;3;201;165;land;false;plains;2
738;3;204;25;land;false;plains;1
739;3;204;80;land;false;plains;1
740;3;204;130;land;false;forest;2
741;3;207;45;land;false;mountain;1
742;3;207;195;land;false;forest;2
743;3;210;10;land;false;plains;1
744;3;210;160;land;false;mountain;2
745;3;210;215;land;true;plains;1
746;4;0;30;land;false;hills;6
747;4;0;85;land;false;mountain;7
748;4;0;135;land;true;mountain;7
749;4;0;248;sea;true;ocean;0
750;4;2;236;sea;false;ocean;0
751;4;3;50;land;true;plains;2
752;4;3;95;land;true;hills;7
753;4;3;200;land;false;plains;1
754;4;4;244;sea;false;ocean;0
755;4;6;15;land;true;mountain;7
756;4;6;60;land;false;plains;1
757;4;6;165;land;false;plains;1
758;4;6;232;sea;false;ocean;0
759;4;8;240;sea;false;ocean;0
760;4;9;25;land;false;hills;1
761;4;9;80;land;false;mountain;1
762;4;9;130;land;true;forest;1
763;4;12;45;land;false;hills;6
764;4;12;195;land;false;mountain;2
765;4;12;236;sea;false;ocean;0
766;4;14;244;sea;true;ocean;0
767;4;15;10;land;false;desert;7
768;4;15;160;land;false;forest;2
769;4;15;215;land;true;mountain;7
770;4;15;232;sea;true;ocean;0
771;4;17;240;sea;false;ocean;0
772;4;18;180;land;false;hills;1
773;4;18;225;land;false;hills;6
774;4;19;236;sea;true;ocean;0
775;4;20;244;sea;true;ocean;0
776;4;21;40;land;false;hills;1
777;4;21;145;land;false;plains;6
778;4;22;232;sea;false;ocean;0
779;4;23;240;sea;false;ocean;0
780;4;24;5;land;false;plains;1
781;4;24;155;land;false;plains;1
782;4;24;210;land;true;urban;1
783;4;24;248;sea;false;ocean;0
784;4;25;236;sea;false;ocean;0
785;4;27;70;land;false;hills;2
786;4;27;175;land;false;mountain;2
787;4;27;244;sea;false;ocean;0
788;4;28;232;sea;false;ocean;0
789;4;29;240;sea;true;ocean;0
790;4;30;35;land;false;plains;2
791;4;30;90;land;false;hills;6
792;4;30;140;land;false;desert;7
793;4;31;248;sea;false;ocean;0
794;4;33;0;land;false;plains;2
795;4;33;55;land;false;hills;1
796;4;33;205;land;false;mountain;1
797;4;33;244;sea;false;ocean;0
798;4;34;232;sea;false;ocean;0
799;4;36;20;land;false;mountain;6
800;4;36;65;land;false;hills;6
801;4;36;240;sea;false;ocean;0
802;4;37;248;sea;false;ocean;0
803;4;38;236;sea;false;ocean;0
